,flux,z,f,enz,met_concentration,reaction,gpr
RNDR4b,0.01947665526645892,1.0,4.290354026733674,1.413370034207906e-05,;grxrd_c : 4.999999992621096e-07;h2o_c : 1.0;udp_c : 4.767047361491144e-05;grxox_c : 0.009127587563980322;dudp_c : 0.002492081834096837,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,( b2676 and b2675 and b1654 ) or ( b0849 and b2676 and b2675 ) or ( b2676 and b2675 and b3610 ) or ( b2676 and b2675 and b1064 )
GRXR,0.01947665526645892,1.0,36.84528748125608,1.4892381327086073e-05,;grxrd_c : 4.999999992621096e-07;gthrd_c : 0.02000000000856292;grxox_c : 0.009127587563980322;gthox_c : 4.999999992621096e-07,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,b1654 or b1064 or b3610 or b0849
DTMPK,0.01947665526645892,1.0,0.04063841266795398,7.148383332549581e-06,;dtdp_c : 0.0003580231275398343;adp_c : 7.534877424624987e-07;dtmp_c : 1.2766856971720272e-05;atp_c : 7.534877424624995e-06,atp_c + dtmp_c --> adp_c + dtdp_c,b1098
DUTPDP,0.01947665526645892,1.0,69.56435949207201,2.3815914712785142e-05,;h_c : 1.0;h2o_c : 1.0;ppi_c : 6.697121669409311e-07;dump_c : 0.02000000000856292;dutp_c : 0.0005225645322425643,dutp_c + h2o_c --> dump_c + h_c + ppi_c,b3640 or b2251
K2L4Aabcpp,0.014482068518897868,1.0,-9999.0,-9999.0,;h_c : 1.0;h2o_c : 1.0;kdo2lipid4_p : 1.0;kdo2lipid4_c : 4.999999992621096e-07;atp_c : 7.534877424624995e-06;pi_c : 4.999999992620972e-07;adp_c : 7.534877424624987e-07,atp_c + h2o_c + kdo2lipid4_c --> adp_c + h_c + kdo2lipid4_p + pi_c,b0914
K2L4Aabctex,0.014482068518897868,1.0,-9999.0,-9999.0,;kdo2lipid4_e : 1.0;h2o_c : 1.0;pi_c : 4.999999992620972e-07;kdo2lipid4_p : 1.0;atp_c : 7.534877424624995e-06;h_c : 1.0;adp_c : 7.534877424624987e-07,atp_c + h2o_c + kdo2lipid4_p --> adp_c + h_c + kdo2lipid4_e + pi_c,b0054 and b3201 and b4261 and b4262 and b3199 and b3200 and b0641
MOAT,0.014482068518873348,1.0,-9999.0,3.2244489195555224e-06,;lipidA_c : 4.999999992621096e-07;h_c : 1.0;ckdo_c : 4.999999992621096e-07;kdolipid4_c : 4.999999992621096e-07;cmp_c : 1.2766856971720227e-05,ckdo_c + lipidA_c --> cmp_c + h_c + kdolipid4_c,b3633
MOAT2,0.014482068518873348,1.0,-9999.0,3.2244489195555224e-06,;h_c : 1.0;cmp_c : 1.2766856971720227e-05;kdo2lipid4_c : 4.999999992621096e-07;kdolipid4_c : 4.999999992621096e-07;ckdo_c : 4.999999992621096e-07,ckdo_c + kdolipid4_c --> cmp_c + h_c + kdo2lipid4_c,b3633
TDSK,0.014482068518873348,1.0,18.038366954831645,1.9170993376981772e-05,;h_c : 1.0;adp_c : 7.534877424624987e-07;lipidAds_c : 4.999999992621096e-07;atp_c : 7.534877424624995e-06;lipidA_c : 4.999999992621096e-07,atp_c + lipidAds_c --> adp_c + h_c + lipidA_c,b0915
LPADSS,0.014482068518873348,1.0,11.94631224225391,3.2787650686003704e-06,;lipidX_c : 4.999999992621096e-07;h_c : 1.0;u23ga_c : 4.999999992621096e-07;udp_c : 4.767047361491144e-05;lipidAds_c : 4.999999992621096e-07,lipidX_c + u23ga_c --> h_c + lipidAds_c + udp_c,b0182
USHD,0.014482068518873348,1.0,68.91782831146,1.902228939661105e-05,;lipidX_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;ump_c : 4.999999992621096e-07;u23ga_c : 4.999999992621096e-07,h2o_c + u23ga_c --> 2.0 h_c + lipidX_c + ump_c,b0524
EX_fe2_e_reverse,0.011955001155531381,1.0,-9999.0,-9999.0,;fe2_e : 1.0, --> fe2_e,
FE2tex,0.011955001155531381,1.0,-9999.0,-9999.0,;fe2_e : 1.0;fe2_p : 1.0,fe2_e --> fe2_p,b0241 or b1377 or b2215 or b0929
FE2tpp,0.011955001155531381,1.0,-9999.0,-9999.0,;fe2_c : 4.999999992621096e-07;fe2_p : 1.0,fe2_p --> fe2_c,b3040
DALAt2pp,0.010341995271232918,1.0,-9999.0,-9999.0,;ala__D_p : 1.0;h_p : 1.0;ala__D_c : 4.999999992621096e-07;h_c : 1.0,ala__D_p + h_p --> ala__D_c + h_c,b4208
MPTG,0.010341995271232918,1.0,-9999.0,7.075291750379075e-05,;murein5p5p_p : 1.0;h_c : 1.0;uaagmda_c : 4.999999992621096e-07;udcpdp_c : 4.999999992621096e-07,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c,( b1069 and b2519 and b0089 ) or ( b0089 and b1069 and b3208 ) or ( b1069 and b3396 and b0089 ) or ( b1069 and b0149 and b0089 )
MCTP1App,0.010341995271232918,1.0,-9999.0,5.5314225573413314e-05,;murein5p5p_p : 1.0;murein5px4p_p : 1.0;ala__D_p : 1.0,murein5p5p_p --> ala__D_p + murein5px4p_p,( b0084 and b0635 and b3396 ) or ( b0084 and b0635 and b0149 )
MG2t3_2pp,0.006457233984448962,1.0,-9999.0,-9999.0,;h_c : 1.0;mg2_p : 1.0;h_p : 1.0;mg2_c : 4.999999992621096e-07,2.0 h_c + mg2_p --> 2.0 h_p + mg2_c,
EX_mg2_e_reverse,0.006457233984448962,1.0,-9999.0,-9999.0,;mg2_e : 1.0, --> mg2_e,
MG2tex,0.006457233984448962,1.0,-9999.0,-9999.0,;mg2_p : 1.0;mg2_e : 1.0,mg2_e --> mg2_p,b1377 or b0241 or b0929 or b2215
FESR,0.005811882760873487,1.0,-9999.0,2.012996624475817e-06,;3fe4s_c : 4.999999992621096e-07;fe2_c : 4.999999992621096e-07;4fe4s_c : 4.999999992621096e-07,3fe4s_c + fe2_c --> 4fe4s_c,b4209
EX_cl_e_reverse,0.0038743403906693775,1.0,-9999.0,-9999.0,;cl_e : 1.0, --> cl_e,
CLtex,0.0038743403906693775,1.0,-9999.0,-9999.0,;cl_p : 1.0;cl_e : 1.0,cl_e --> cl_p,b1377 or b0241 or b0929 or b2215
CAt6pp_reverse,0.0038743403904391016,1.0,-9999.0,-9999.0,;ca2_p : 1.0;na1_p : 1.0;ca2_c : 4.999999992621096e-07;na1_c : 4.999999992621096e-07,ca2_p + na1_c --> ca2_c + na1_p,b3196
CA2tex,0.0038743403904391016,1.0,-9999.0,-9999.0,;ca2_p : 1.0;ca2_e : 1.0,ca2_e --> ca2_p,b1377 or b0241 or b0929 or b2215
EX_ca2_e_reverse,0.0038743403904391016,1.0,-9999.0,-9999.0,;ca2_e : 1.0, --> ca2_e,
ACt4pp,0.0038743403904391016,1.0,-9999.0,-9999.0,;ac_c : 0.0001370065602637059;na1_p : 1.0;na1_c : 4.999999992621096e-07;ac_p : 1.0,ac_p + na1_p --> ac_c + na1_c,b4067
FESD1s,0.0029059413804367433,1.0,-9999.0,-9999.0,;fe3_c : 4.999999992621096e-07;h_c : 1.0;3fe4s_c : 4.999999992621096e-07;4fe4s_c : 4.999999992621096e-07;h2o_c : 1.0;h2o2_c : 4.999999992621096e-07,2.0 4fe4s_c + h2o2_c + 2.0 h_c --> 2.0 3fe4s_c + 2.0 fe3_c + 2.0 h2o_c,s0001
GLUTRR,0.0026558398681860006,1.0,-9999.0,1.270361268754917e-05,;h_c : 1.0;glu1sa_c : 0.02000000000856299;nadp_c : 0.0020000000008562916;glutrna_c : 4.999999992621096e-07;trnaglu_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292,glutrna_c + h_c + nadph_c --> glu1sa_c + nadp_c + trnaglu_c,b1210
GLUTRS,0.0026558398681860006,1.0,-9999.0,0.0004411292573676018,;amp_c : 7.534877424624987e-07;ppi_c : 6.697121669409311e-07;atp_c : 7.534877424624995e-06;glutrna_c : 4.999999992621096e-07;trnaglu_c : 4.999999992621096e-07;glu__L_c : 4.1164443673732045e-05,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,b2400
G1SAT,0.0026558398681860006,1.0,35.12872098156501,0.00037186756798452856,;glu1sa_c : 0.02000000000856299;5aop_c : 4.999999992621096e-07,glu1sa_c --> 5aop_c,b0154
DXPS,0.0021102315096153093,1.0,16.906699590645687,3.603214995132453e-05,;g3p_c : 0.01391462294057237;h_c : 1.0;pyr_c : 4.999999992621096e-07;dxyl5p_c : 0.002457880317865688;co2_c : 9.999999999761782e-05,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c,b0420
CLt3_2pp,0.0019371701953346887,1.0,-9999.0,-9999.0,;h_c : 1.0;cl_c : 4.999999992621096e-07;h_p : 1.0;cl_p : 1.0,2.0 cl_p + h_c --> 2.0 cl_c + h_p,b0155
DXPRIi,0.0017782515260920543,1.0,20.931666364186043,6.494509873454567e-06,;dxyl5p_c : 0.002457880317865688;h_c : 1.0;nadph_c : 0.02000000000856292;2me4p_c : 0.02000000000856292;nadp_c : 0.0020000000008562916,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,b0173
CDPMEK,0.0017782515260920543,1.0,3.99999999999981,1.175067087528797e-05,;4c2me_c : 9.333163266359449e-05;h_c : 1.0;2p4c2me_c : 0.004234236139394854;adp_c : 7.534877424624987e-07;atp_c : 7.534877424624995e-06,4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c,b1208
MEPCT,0.0017782515260920543,1.0,38.70000100006146,3.531434647747613e-06,;4c2me_c : 9.333163266359449e-05;h_c : 1.0;ppi_c : 6.697121669409311e-07;ctp_c : 0.0021789363409082507;2me4p_c : 0.02000000000856292,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,b2747
MECDPS,0.0017782515260920543,1.0,-9999.0,9.274075709833492e-05,;2p4c2me_c : 0.004234236139394854;cmp_c : 1.2766856971720227e-05;2mecdp_c : 4.999999992621096e-07,2p4c2me_c --> 2mecdp_c + cmp_c,b2746
MECDPDH5,0.0017782515260920543,1.0,-9999.0,1.1107630237341882e-05,;h_c : 1.0;h2o_c : 1.0;flxr_c : 4.999999992621096e-07;flxso_c : 5.172802842867221e-07;h2mb4p_c : 4.999999992621096e-07;2mecdp_c : 4.999999992621096e-07,2mecdp_c + 2.0 flxr_c + h_c --> 2.0 flxso_c + h2mb4p_c + h2o_c,( b2515 and b2895 ) or ( b2515 and b0684 )
IPDPS,0.0017782515260920543,1.0,50.97525216217702,1.9973509595762842e-05,;h_c : 1.0;h2o_c : 1.0;nadh_c : 0.0008939540152529535;nad_c : 0.008939540152529537;h2mb4p_c : 4.999999992621096e-07;ipdp_c : 2.960058738600981e-06,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c,b0029
ASPO6,0.001695628705080665,1.0,72.07525216217692,6.766522982302837e-06,;o2_c : 4.999999992621096e-07;h_c : 1.0;asp__L_c : 1.5848638109033868e-06;h2o2_c : 4.999999992621096e-07;iasp_c : 4.999999992621096e-07,asp__L_c + o2_c --> h2o2_c + h_c + iasp_c,b2574
NADS1,0.001695628705080665,1.0,38.11510086455624,0.0002886035533380182,;h_c : 1.0;amp_c : 7.534877424624987e-07;atp_c : 7.534877424624995e-06;nad_c : 0.008939540152529537;nh4_c : 0.01999999225362017;dnad_c : 2.372114576652769e-05;ppi_c : 6.697121669409311e-07,atp_c + dnad_c + nh4_c --> amp_c + h_c + nad_c + ppi_c,b1740
NNATr,0.001695628705080665,1.0,44.41737432245428,2.750686566753262e-06,;h_c : 1.0;nicrnt_c : 0.02000000000856292;ppi_c : 6.697121669409311e-07;dnad_c : 2.372114576652769e-05;atp_c : 7.534877424624995e-06,atp_c + h_c + nicrnt_c --> dnad_c + ppi_c,b0639
QULNS,0.001695628705080665,1.0,222.27797860908066,3.915591712028542e-05,;dhap_c : 0.0029660536037035483;pi_c : 4.999999992620972e-07;h2o_c : 1.0;quln_c : 0.02000000000856292;iasp_c : 4.999999992621096e-07,dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c,b0750
NNDPR,0.001695628705080665,1.0,57.06452889952668,3.354610969013632e-05,;h_c : 1.0;nicrnt_c : 0.02000000000856292;ppi_c : 6.697121669409311e-07;co2_c : 9.999999999761782e-05;quln_c : 0.02000000000856292;prpp_c : 0.00017211561694875066,2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c,b0109
PPBNGS,0.0013279199340930003,1.0,73.38217168853998,5.475333512830372e-05,;h_c : 1.0;h2o_c : 1.0;ppbng_c : 4.999999992621096e-07;5aop_c : 4.999999992621096e-07,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,b0369
SCYSDS,0.0008143186142924685,1.0,-9999.0,1.6316733124876023e-06,;cys__L_c : 0.02000000000856292;ala__L_c : 4.999999992621096e-07;sufsesh_c : 4.999999992621096e-07;sufse_c : 4.999999992621096e-07,cys__L_c + sufse_c --> ala__L_c + sufsesh_c,b1680 and b1679
METAT,0.0006684260654795603,1.0,-9999.0,0.001298219708862782,;pi_c : 4.999999992620972e-07;h2o_c : 1.0;ppi_c : 6.697121669409311e-07;met__L_c : 0.00040000000034251683;atp_c : 7.534877424624995e-06;amet_c : 2.4999999952401825e-05,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,b2942
DB4PS,0.0006639599670465557,1.0,124.54654929302485,1.266812835370867e-05,;h_c : 1.0;db4p_c : 4.999999992621096e-07;ru5p__D_c : 5.295354334494958e-06;for_c : 1.8381800994924077e-06,ru5p__D_c --> db4p_c + for_c + h_c,b3041
RBFSa,0.0006639599670465557,1.0,84.10000000000007,0.00029797974919119007,;dmlz_c : 4.999999992621096e-07;pi_c : 4.999999992620972e-07;h2o_c : 1.0;db4p_c : 4.999999992621096e-07;4r5au_c : 4.999999992621096e-07,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,b0415
CU2tpp,0.0005277439648385376,1.0,-9999.0,-9999.0,;cu2_p : 1.0;cu2_c : 4.999999992621096e-07,cu2_p --> cu2_c,b3040
CU2tex,0.0005277439646533821,1.0,-9999.0,-9999.0,;cu2_p : 1.0;cu2_e : 1.0,cu2_e --> cu2_p,b0241 or b1377 or b2215 or b0929
EX_cu2_e_reverse,0.0005277439646533821,1.0,-9999.0,-9999.0,;cu2_e : 1.0, --> cu2_e,
MN2tpp,0.0005143456695393928,1.0,-9999.0,-9999.0,;mn2_c : 4.999999992621096e-07;mn2_p : 1.0,mn2_p --> mn2_c,b3040
EX_mn2_e_reverse,0.0005143456687619619,1.0,-9999.0,-9999.0,;mn2_e : 1.0, --> mn2_e,
MNtex,0.0005143456687619619,1.0,-9999.0,-9999.0,;mn2_e : 1.0;mn2_p : 1.0,mn2_e --> mn2_p,b1377 or b0241 or b0929 or b2215
DPR,0.0005016917239801799,1.0,23.638366954831646,1.7728468271865954e-06,;nadp_c : 0.0020000000008562916;pant__R_c : 4.999999992621096e-07;2dhp_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;h_c : 1.0,2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c,b0425 or b3774
DPCOAK,0.0005016917239801799,1.0,17.842340098573608,4.925833214507354e-06,;h_c : 1.0;adp_c : 7.534877424624987e-07;atp_c : 7.534877424624995e-06;coa_c : 4.999999992621096e-07;dpcoa_c : 7.163311093807895e-05,atp_c + dpcoa_c --> adp_c + coa_c + h_c,b0103
PPNCL2,0.0005016917239801799,1.0,87.52644952372872,4.035654667911945e-05,;h_c : 1.0;ppi_c : 6.697121669409311e-07;ctp_c : 0.0021789363409082507;4ppcys_c : 0.02000000000856292;cys__L_c : 0.02000000000856292;4ppan_c : 0.010329681784271936;cmp_c : 1.2766856971720227e-05,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cmp_c + h_c + ppi_c,b3639
ASP1DC,0.0005016917239801799,1.0,44.828719981564944,2.7540685156806904e-05,;ala_B_c : 4.999999992621096e-07;h_c : 1.0;asp__L_c : 1.5848638109033868e-06;co2_c : 9.999999999761782e-05,asp__L_c + h_c --> ala_B_c + co2_c,b0131
PTPATi,0.0005016917239801799,1.0,34.56708793639664,4.519431628813902e-06,;dpcoa_c : 7.163311093807895e-05;h_c : 1.0;ppi_c : 6.697121669409311e-07;atp_c : 7.534877424624995e-06;pan4p_c : 0.02000000000856292,atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c,b3634
PPCDC,0.0005016917239801799,1.0,44.753467819388014,4.035654667911945e-05,;4ppcys_c : 0.02000000000856292;h_c : 1.0;co2_c : 9.999999999761782e-05;pan4p_c : 0.02000000000856292,4ppcys_c + h_c --> co2_c + pan4p_c,b3639
MOHMT,0.0005016917239801799,1.0,-1.1480139281596804,0.00039351302566087665,;h2o_c : 1.0;3mob_c : 4.999999992621096e-07;2dhp_c : 4.999999992621096e-07;thf_c : 4.999999992621096e-07;mlthf_c : 2.8097567170729636e-06,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,b0134
PANTS,0.0005016917239801799,1.0,23.95595921558222,0.00022017088385352355,;ala_B_c : 4.999999992621096e-07;h_c : 1.0;pant__R_c : 4.999999992621096e-07;ppi_c : 6.697121669409311e-07;pnto__R_c : 0.02000000000856292;atp_c : 7.534877424624995e-06;amp_c : 7.534877424624987e-07,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,b0133
PNTK,0.0005016917239801799,1.0,17.8423400985735,1.876688370251174e-05,;h_c : 1.0;adp_c : 7.534877424624987e-07;pnto__R_c : 0.02000000000856292;4ppan_c : 0.010329681784271936;atp_c : 7.534877424624995e-06,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,b3974
ADPT,0.00050094737424025,1.0,32.153401178712286,9.833872567342223e-07,;ppi_c : 6.697121669409311e-07;amp_c : 7.534877424624987e-07;prpp_c : 0.00017211561694875066;ade_c : 4.999999992621096e-07,ade_c + prpp_c --> amp_c + ppi_c,b0469
ADCL,0.0004979699752848399,1.0,101.51782831146,1.8552246887624131e-06,;h_c : 1.0;pyr_c : 4.999999992621096e-07;4adcho_c : 4.999999992621096e-07;4abz_c : 4.999999992621096e-07,4adcho_c --> 4abz_c + h_c + pyr_c,b1096 or b4039
ADCS,0.0004979699752848399,1.0,28.96311479265461,3.749648065537739e-06,;glu__L_c : 4.1164443673732045e-05;chor_c : 0.000744652169084726;gln__L_c : 3.6068070442731983e-06;4adcho_c : 4.999999992621096e-07,chor_c + gln__L_c --> 4adcho_c + glu__L_c,b1812 and b3360
HPPK2,0.0004979699752848399,1.0,17.538366954831645,1.5629686647470496e-05,;h_c : 1.0;6hmhpt_c : 0.02000000000856292;amp_c : 7.534877424624987e-07;6hmhptpp_c : 0.02000000000856292;atp_c : 7.534877424624995e-06,6hmhpt_c + atp_c --> 6hmhptpp_c + amp_c + h_c,b0142
DHNPA2r,0.0004979699752848399,1.0,-9999.0,1.1081866146580093e-06,;dhnpt_c : 0.02000000000856292;6hmhpt_c : 0.02000000000856292;gcald_c : 0.02000000000856292,dhnpt_c --> 6hmhpt_c + gcald_c,b3058
DHPS2,0.0004979699752848399,1.0,77.17503422388059,2.11741671017557e-05,;4abz_c : 4.999999992621096e-07;ppi_c : 6.697121669409311e-07;6hmhptpp_c : 0.02000000000856292;dhpt_c : 4.999999992621096e-07,4abz_c + 6hmhptpp_c --> dhpt_c + ppi_c,b3177
DNMPPA,0.0004979699752848399,1.0,24.589107329895064,-9999.0,;dhnpt_c : 0.02000000000856292;h2o_c : 1.0;dhpmp_c : 4.999999992621096e-07;pi_c : 4.999999992620972e-07,dhpmp_c + h2o_c --> dhnpt_c + pi_c,
DNTPPA,0.0004979699752848399,1.0,81.16414155377558,7.829740845028088e-07,;dhpmp_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;ppi_c : 6.697121669409311e-07;ahdt_c : 4.999999992621096e-07,ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c,b1865 or b0099
DHFS,0.0004979699752848399,1.0,-9999.0,2.7307578830153945e-05,;pi_c : 4.999999992620972e-07;atp_c : 7.534877424624995e-06;h_c : 1.0;dhf_c : 0.015417916258688448;adp_c : 7.534877424624987e-07;dhpt_c : 4.999999992621096e-07;glu__L_c : 4.1164443673732045e-05,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,b2315
GTPCI,0.0004979699752848399,1.0,-9999.0,0.00042933664806225577,;h_c : 1.0;h2o_c : 1.0;for_c : 1.8381800994924077e-06;gtp_c : 4.999999992621096e-07;ahdt_c : 4.999999992621096e-07,gtp_c + h2o_c --> ahdt_c + for_c + h_c,b2153
RHCCE,0.0003334686830009377,1.0,22.189107329894995,0.0005995082725545725,;rhcys_c : 4.999999992621096e-07;hcys__L_c : 0.02000000000856292;dhptd_c : 4.999999992621096e-07,rhcys_c --> dhptd_c + hcys__L_c,b2687
DHPTDCs2,0.0003334686830009377,1.0,-9999.0,-9999.0,;mdhdhf_c : 4.999999992621096e-07;dhptd_c : 4.999999992621096e-07,dhptd_c --> mdhdhf_c,s0001
MTHTHFSs,0.0003334686830009377,1.0,-9999.0,-9999.0,;h2o_c : 1.0;mththf_c : 4.999999992621096e-07;mdhdhf_c : 4.999999992621096e-07,h2o_c + mdhdhf_c --> mththf_c,s0001
DM_mththf_c,0.0003334686830009377,1.0,-9999.0,-9999.0,;mththf_c : 4.999999992621096e-07,mththf_c --> ,
AHCYSNS,0.0003334686830009377,1.0,52.21782831146001,7.519718463283814e-05,;ahcys_c : 4.999999992621096e-07;h2o_c : 1.0;ade_c : 4.999999992621096e-07;rhcys_c : 4.999999992621096e-07,ahcys_c + h2o_c --> ade_c + rhcys_c,b0159
NADK,0.0003327243092901,1.0,24.199998999938536,2.7362709538476546e-06,;h_c : 1.0;adp_c : 7.534877424624987e-07;nad_c : 0.008939540152529537;atp_c : 7.534877424624995e-06;nadp_c : 0.0020000000008562916,atp_c + nad_c --> adp_c + h_c + nadp_c,b2615
GTPCII2,0.00033197998352327784,1.0,-9999.0,1.6780358776769397e-05,;h_c : 1.0;h2o_c : 1.0;ppi_c : 6.697121669409311e-07;for_c : 1.8381800994924077e-06;25drapp_c : 4.999999992621096e-07;gtp_c : 4.999999992621096e-07,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c,b1277
DHPPDA2,0.00033197998352327784,1.0,-9999.0,1.1624572968964962e-05,;nh4_c : 0.01999999225362017;h_c : 1.0;h2o_c : 1.0;25drapp_c : 4.999999992621096e-07;5apru_c : 4.999999992621096e-07,25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,b0414
PMDPHT,0.00033197998352327784,1.0,51.21782831146007,9.506252051166346e-07,;pi_c : 4.999999992620972e-07;h2o_c : 1.0;4r5au_c : 4.999999992621096e-07;5aprbu_c : 4.999999992621096e-07,5aprbu_c + h2o_c --> 4r5au_c + pi_c,b0844 or b3812
RBFSb,0.00033197998352327784,1.0,132.571279018435,7.206700715097122e-05,;dmlz_c : 4.999999992621096e-07;4r5au_c : 4.999999992621096e-07;ribflv_c : 0.02000000000856292,2.0 dmlz_c --> 4r5au_c + ribflv_c,b1662
APRAUR,0.00033197998352327784,1.0,30.53836695483165,1.1624572968964962e-05,;nadp_c : 0.0020000000008562916;5apru_c : 4.999999992621096e-07;5aprbu_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;h_c : 1.0,5apru_c + h_c + nadph_c --> 5aprbu_c + nadp_c,b0414
UPP3S,0.0003319799835232501,1.0,-9999.0,2.5634295455450295e-06,;uppg3_c : 4.999999992621096e-07;hmbil_c : 4.999999992621096e-07;h2o_c : 1.0,hmbil_c --> h2o_c + uppg3_c,b3804
HMBS,0.0003319799835232501,1.0,56.602948385200236,2.4013077755363023e-05,;nh4_c : 0.01999999225362017;ppbng_c : 4.999999992621096e-07;h2o_c : 1.0;hmbil_c : 4.999999992621096e-07,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c,b3805
EX_glyclt_e,0.00033197998352321235,1.0,-9999.0,-9999.0,;glyclt_e : 1.0,glyclt_e --> ,
GLYCLTt2rpp_reverse,0.00033197998352321235,1.0,-9999.0,-9999.0,;h_c : 1.0;glyclt_p : 1.0;h_p : 1.0;glyclt_c : 0.02000000000856292,glyclt_c + h_c --> glyclt_p + h_p,b3603 or b2975
GCALDD,0.00033197998352321235,1.0,70.43836695483165,0.0002410212245946587,;h_c : 1.0;h2o_c : 1.0;nadh_c : 0.0008939540152529535;nad_c : 0.008939540152529537;glyclt_c : 0.02000000000856292;gcald_c : 0.02000000000856292,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c,b1415
GLYCLTtex_reverse,0.00033197998352321235,1.0,-9999.0,-9999.0,;glyclt_e : 1.0;glyclt_p : 1.0,glyclt_p --> glyclt_e,b1377 or b0241 or b0929 or b2215
ZN2tpp,0.0002538232609449102,1.0,-9999.0,-9999.0,;zn2_c : 4.999999992621096e-07;zn2_p : 1.0,zn2_p --> zn2_c,b3040
EX_zn2_e_reverse,0.00025382326066392125,1.0,-9999.0,-9999.0,;zn2_e : 1.0, --> zn2_e,
Zn2tex,0.00025382326066392125,1.0,-9999.0,-9999.0,;zn2_e : 1.0;zn2_p : 1.0,zn2_e --> zn2_p,b1377 or b0241 or b0929 or b2215
NI2tpp,0.00024042496564576538,1.0,-9999.0,-9999.0,;ni2_p : 1.0;ni2_c : 4.999999992621096e-07,ni2_p --> ni2_c,b3816
NI2tex,0.0002404249648861878,1.0,-9999.0,-9999.0,;ni2_p : 1.0;ni2_e : 1.0,ni2_e --> ni2_p,b1377 or b0241 or b0929 or b2215
EX_ni2_e_reverse,0.0002404249648861878,1.0,-9999.0,-9999.0,;ni2_e : 1.0, --> ni2_e,
S2FE2SS,0.00021288402530863436,1.0,-9999.0,4.334774117062718e-06,;sufbcd_2fe2s_c : 4.999999992621096e-07;pi_c : 4.999999992620972e-07;fad_c : 0.02000000000856292;fadh2_c : 4.999999992621096e-07;atp_c : 7.534877424624995e-06;sufbcd_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;adp_c : 7.534877424624987e-07;sufse_c : 4.999999992621096e-07;fe2_c : 4.999999992621096e-07;sufsesh_c : 4.999999992621096e-07,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s_c + 2.0 sufse_c,b1682 and b1683 and b1680 and b1681 and b1679
DMATT,0.00020692922739790336,1.0,77.23269412530692,1.5404539654900946e-05,;ipdp_c : 2.960058738600981e-06;ppi_c : 6.697121669409311e-07;grdp_c : 4.999999992621096e-07;dmpp_c : 4.999999992621096e-07,dmpp_c + ipdp_c --> grdp_c + ppi_c,b0421
GRTT,0.00020692922739790336,1.0,78.9326941253069,1.5404539654900946e-05,;ipdp_c : 2.960058738600981e-06;ppi_c : 6.697121669409311e-07;grdp_c : 4.999999992621096e-07;frdp_c : 4.999999992621096e-07,grdp_c + ipdp_c --> frdp_c + ppi_c,b0421
IPDDI,0.00020692922739790336,1.0,9.486380882991336,2.551617456318109e-07,;ipdp_c : 2.960058738600981e-06;dmpp_c : 4.999999992621096e-07,ipdp_c --> dmpp_c,b2889
