,flux,z,f,enz,met_concentration,reaction,gpr
EX_k_e_reverse,0.14275900481197823,1.0,-9999.0,-9999.0,;k_e : 1.0, --> k_e,
Ktex,0.14275900481197823,1.0,-9999.0,-9999.0,;k_p : 1.0;k_e : 1.0,k_e --> k_p,b1377 or b0241 or b0929 or b2215
PHETA1_reverse,0.13549792782804815,1.0,47.20848659459554,0.00014898195421066276,;phpyr_c : 0.02000000000856292;phe__L_c : 4.999999992621096e-07;glu__L_c : 0.0013516071481578973;akg_c : 4.999999992621096e-07,glu__L_c + phpyr_c --> akg_c + phe__L_c,b0928 or b4054 or b3770
PPNDH,0.13549792782804815,1.0,105.67307658113984,0.00013522003159709167,;phpyr_c : 0.02000000000856292;h_c : 1.0;pphn_c : 0.003826673533123154;co2_c : 1.6751453800345658e-07;h2o_c : 1.0,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,b2599
NDPK3,0.13238081359488657,1.0,-0.48186743213766337,0.00011820951717787014,;cdp_c : 8.066390925338067e-07;atp_c : 2.6009595205285837e-05;ctp_c : 1.180381161719657e-05;adp_c : 2.600959520528581e-06,atp_c + cdp_c --> adp_c + ctp_c,b2518 or b0474
CYTK1,0.13238081359488657,1.0,7.10491313771379,3.791591814428468e-05,;cdp_c : 8.066390925338067e-07;atp_c : 2.6009595205285837e-05;cmp_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06,atp_c + cmp_c --> adp_c + cdp_c,b0910
CTPS2,0.11740374525487052,1.0,14.011443535972095,0.00017899386867505017,;gln__L_c : 4.999999992621096e-07;h_c : 1.0;utp_c : 3.872080601408625e-05;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;ctp_c : 1.180381161719657e-05;adp_c : 2.600959520528581e-06;glu__L_c : 0.0013516071481578973;h2o_c : 1.0,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c,b2780
METS,0.11289409570968106,1.0,37.36708793639677,0.00032163560031248166,;hcys__L_c : 0.02000000000856292;met__L_c : 4.999999992621096e-07;h_c : 1.0;thf_c : 0.00033842288196768395;5mthf_c : 0.0003434951260346141,5mthf_c + hcys__L_c --> h_c + met__L_c + thf_c,b4019 or b3829
MTHFR2,0.11289409570968106,1.0,25.671279018434966,0.0003844752454575631,;nadh_c : 4.999999992621078e-07;h_c : 1.0;nad_c : 4.999999992621083e-06;mlthf_c : 9.225649430563957e-05;5mthf_c : 0.0003434951260346141,2.0 h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c,b3941
HSST,0.11256644034214217,1.0,21.201789562704576,0.00013964218692502536,;succoa_c : 4.999999992621096e-07;coa_c : 4.462506080124438e-06;suchms_c : 0.007166534833275568;hom__L_c : 0.02000000000856292,hom__L_c + succoa_c --> coa_c + suchms_c,b4013
CYSTL,0.11256644034214217,1.0,46.305146078650466,0.00028967500985334615,;hcys__L_c : 0.02000000000856292;nh4_c : 0.02000000000856292;cyst__L_c : 0.02000000000856292;pyr_c : 5.00347068616984e-07;h2o_c : 1.0,cyst__L_c + h2o_c --> hcys__L_c + nh4_c + pyr_c,b3008 or b1622
SHSL1,0.11256644034214217,1.0,82.60629290114557,0.00012992168393880112,;h_c : 1.0;cyst__L_c : 0.02000000000856292;suchms_c : 0.007166534833275568;cys__L_c : 0.0027946098767316504;succ_c : 4.999999992621096e-07,cys__L_c + suchms_c --> cyst__L_c + h_c + succ_c,b3939
FACOAE161,0.11001906613387291,1.0,57.4546317568752,2.2719008228302365e-05,;hdcea_c : 4.999999992621096e-07;coa_c : 4.462506080124438e-06;h_c : 1.0;hdcoa_c : 6.027188519425892e-07;h2o_c : 1.0,h2o_c + hdcoa_c --> coa_c + h_c + hdcea_c,b0452
CTECOAI7_reverse,0.11001906613387291,1.0,-0.48186743213780764,4.4226497712043766e-05,;hdd2coa_c : 4.999999992621096e-07;hdcoa_c : 6.027188519425892e-07,hdd2coa_c --> hdcoa_c,b3846
AACPS4,0.11001906613387291,1.0,-9999.0,0.0004963797051195866,;amp_c : 2.600959520528581e-06;ACP_c : 4.999999992621096e-07;hdcea_c : 4.999999992621096e-07;atp_c : 2.6009595205285837e-05;ppi_c : 6.207153639009681e-07;hdeACP_c : 4.999999992621096e-07,ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c,b2836 and b1094
G3PD2_reverse,0.10168140722771568,1.0,31.04140321437465,3.0206688370621215e-05,;dhap_c : 0.00850432711618278;h_c : 1.0;nadph_c : 0.02000000000856292;glyc3p_c : 0.006475169424372504;nadp_c : 0.0020000000008562916,dhap_c + h_c + nadph_c --> glyc3p_c + nadp_c,b3608
TYRTA_reverse,0.10101658863639595,1.0,47.70848659459555,0.00014288747861699978,;tyr__L_c : 4.999999992621096e-07;glu__L_c : 0.0013516071481578973;akg_c : 4.999999992621096e-07;34hpp_c : 0.02000000000856292,34hpp_c + glu__L_c --> akg_c + tyr__L_c,b0928 or b4054 or b3770
PPND,0.10101658863639595,1.0,55.811443535971485,5.362361020952869e-05,;pphn_c : 0.003826673533123154;nadh_c : 4.999999992621078e-07;co2_c : 1.6751453800345658e-07;nad_c : 4.999999992621083e-06;34hpp_c : 0.02000000000856292,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,b2600
ACOAD7f_reverse,0.09334374832155845,1.0,38.146853549427355,1.8074088406389312e-05,;fad_c : 8.201879091248348e-05;hdd2coa_c : 4.999999992621096e-07;fadh2_c : 4.999999992621096e-07;pmtcoa_c : 4.999999992621096e-07,fadh2_c + hdd2coa_c --> fad_c + pmtcoa_c,b0221
AACPS3,0.09334374832155845,1.0,-9999.0,0.00040057087993489523,;ppi_c : 6.207153639009681e-07;amp_c : 2.600959520528581e-06;hdca_c : 4.999999992621096e-07;atp_c : 2.6009595205285837e-05;ACP_c : 4.999999992621096e-07;palmACP_c : 4.999999992621096e-07,ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c,b1094 and b2836
FACOAE160,0.09334374832155845,1.0,56.9727643247374,2.3023566834654853e-05,;hdca_c : 4.999999992621096e-07;coa_c : 4.462506080124438e-06;h_c : 1.0;pmtcoa_c : 4.999999992621096e-07;h2o_c : 1.0,h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c,b0452
FTHFLi,0.08141358235023338,1.0,-0.4818674321378147,-9999.0,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;for_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06;10fthf_c : 4.999999992621096e-07;thf_c : 0.00033842288196768395,atp_c + for_c + thf_c --> 10fthf_c + adp_c + pi_c,
PFL,0.07961952293823996,1.0,-0.4818674321378609,4.42330682990222e-05,;accoa_c : 0.02000000000856292;coa_c : 4.462506080124438e-06;for_c : 4.999999992621096e-07;pyr_c : 5.00347068616984e-07,coa_c + pyr_c --> accoa_c + for_c,( b3951 and b3952 ) or ( b0902 and b0903 ) or ( b0902 and b3114 ) or ( b0903 and b0902 and b2579 )
IG3PS,0.06928887100424141,1.0,-9999.0,0.00010759996913456693,;aicar_c : 0.02000000000856292;gln__L_c : 4.999999992621096e-07;eig3p_c : 4.999999992621096e-07;prlp_c : 4.999999992621096e-07;h_c : 1.0;glu__L_c : 0.0013516071481578973,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c,b2023 and b2025
PRATPP,0.06928887100424141,1.0,-9999.0,1.990812740651694e-05,;ppi_c : 6.207153639009681e-07;prbatp_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;prbamp_c : 4.999999992621096e-07,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,b2026
PRAMPC,0.06928887100424141,1.0,-9999.0,1.990812740651694e-05,;prfp_c : 0.02000000000856299;h2o_c : 1.0;prbamp_c : 4.999999992621096e-07,h2o_c + prbamp_c --> prfp_c,b2026
HSTPT,0.06928887100424141,1.0,39.70848659459554,0.0002295637117590874,;hisp_c : 4.999999992621096e-07;glu__L_c : 0.0013516071481578973;imacp_c : 0.02000000000856292;akg_c : 4.999999992621096e-07,glu__L_c + imacp_c --> akg_c + hisp_c,b2021
IGPDH,0.06928887100424141,1.0,14.371279018435,0.00020400710160097958,;eig3p_c : 4.999999992621096e-07;imacp_c : 0.02000000000856292;h2o_c : 1.0,eig3p_c --> h2o_c + imacp_c,b2022
ATPPRT,0.06928887100424141,1.0,-9999.0,0.00029191173919812665,;prbatp_c : 4.999999992621096e-07;ppi_c : 6.207153639009681e-07;atp_c : 2.6009595205285837e-05;prpp_c : 5.241940033324529e-06,atp_c + prpp_c --> ppi_c + prbatp_c,b2019
PRMICI,0.06928887100424141,1.0,33.12872098156501,5.010470731440899e-05,;prfp_c : 0.02000000000856299;prlp_c : 4.999999992621096e-07,prfp_c --> prlp_c,b2024
HISTP,0.06928887100424141,1.0,28.78910732989495,0.00020400710160097958,;hisp_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;histd_c : 4.999999992621096e-07;h2o_c : 1.0,h2o_c + hisp_c --> histd_c + pi_c,b2022
HISTD,0.06928887100424141,1.0,7.105427357601002e-15,0.00028628410621774265,;his__L_c : 0.007435058595482812;nadh_c : 4.999999992621078e-07;nad_c : 4.999999992621083e-06;h_c : 1.0;histd_c : 4.999999992621096e-07;h2o_c : 1.0,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c,b2020
PGAMT_reverse,0.06910602760649454,1.0,-0.4818674321377183,0.00022816314811668933,;gam6p_c : 1.3799211517789267e-06;gam1p_c : 4.999999992621096e-07,gam6p_c --> gam1p_c,b3176
UAGDP,0.06910602760649454,1.0,4.998425595816499,5.901618763822449e-05,;ppi_c : 6.207153639009681e-07;uacgam_c : 1.771855020693863e-05;acgam1p_c : 4.999999992621096e-07;h_c : 1.0;utp_c : 3.872080601408625e-05,acgam1p_c + h_c + utp_c --> ppi_c + uacgam_c,b3730
GF6PTA,0.06910602760649454,1.0,-0.48186743213784133,0.0005836867844558267,;gam6p_c : 1.3799211517789267e-06;f6p_c : 1.5260136296854357e-05;gln__L_c : 4.999999992621096e-07;glu__L_c : 0.0013516071481578973,f6p_c + gln__L_c --> gam6p_c + glu__L_c,b3729
G1PACT,0.06910602760649454,1.0,40.1836569948424,5.901618763822449e-05,;acgam1p_c : 4.999999992621096e-07;coa_c : 4.462506080124438e-06;gam1p_c : 4.999999992621096e-07;h_c : 1.0;accoa_c : 0.02000000000856292,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,b3730
FLDR2,0.06040341328051395,1.0,32.42023438696947,6.061345313980486e-05,;flxr_c : 5.725470068700466e-06;flxso_c : 0.02000000000856292;h_c : 1.0;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916,2.0 flxso_c + nadph_c --> 2.0 flxr_c + h_c + nadp_c,( b3924 and b2895 ) or ( b3924 and b0684 )
ACCOAC,0.05692280637421138,1.0,10.905759146526343,0.0002681677641446216,;hco3_c : 3.3502907600691315e-07;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06;h_c : 1.0;malcoa_c : 4.999999992621096e-07;accoa_c : 0.02000000000856292,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,b3256 and b2316 and b3255 and b0185
MCOATA,0.05692134362703486,1.0,-9999.0,0.00013198525165720442,;ACP_c : 4.999999992621096e-07;malACP_c : 4.999999992621096e-07;coa_c : 4.462506080124438e-06;malcoa_c : 4.999999992621096e-07,ACP_c + malcoa_c --> coa_c + malACP_c,b1094 and b1092
FACOAE120,0.056918418132681836,1.0,67.10723989775732,2.2973121587352008e-05,;ddcacoa_c : 2.7495343676039325e-05;ddca_c : 4.999999992621096e-07;h_c : 1.0;coa_c : 4.462506080124438e-06;h2o_c : 1.0,ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c,b0452
3OAS140,0.056918418132681836,1.0,-9999.0,0.00015935221527777353,;ACP_c : 4.999999992621096e-07;3omrsACP_c : 4.999999992621096e-07;h_c : 1.0;co2_c : 1.6751453800345658e-07;malACP_c : 4.999999992621096e-07;ddcaACP_c : 4.999999992621096e-07,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,b2323 or b1095
AACPS7,0.056918418132681836,1.0,-9999.0,0.000264565447949068,;ppi_c : 6.207153639009681e-07;amp_c : 2.600959520528581e-06;atp_c : 2.6009595205285837e-05;ddca_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;ddcaACP_c : 4.999999992621096e-07,ACP_c + atp_c + ddca_c --> amp_c + ddcaACP_c + ppi_c,b1094 and b2836
3OAR140,0.056918418132681836,1.0,-9999.0,0.0003108657776201684,;3omrsACP_c : 4.999999992621096e-07;3hmrsACP_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;h_c : 1.0;nadp_c : 0.0020000000008562916,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c,b1093
APG3PAT161,0.055009533066936456,1.0,-9999.0,0.00012592624608835033,;hdceap_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;1hdec9eg3p_c : 4.999999992621096e-07;h_c : 1.0;glyc3p_c : 0.006475169424372504,glyc3p_c + hdceap_c --> 1hdec9eg3p_c + h_c + pi_c,b3059
ACPPAT161,0.055009533066936456,1.0,-9999.0,6.44244551711166e-05,;ACP_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;hdceap_c : 4.999999992621096e-07;h_c : 1.0;hdeACP_c : 4.999999992621096e-07,h_c + hdeACP_c + pi_c --> ACP_c + hdceap_c,b1094 and b1090
PSSA161,0.055009533066936456,1.0,-9999.0,4.482411053631192e-05,;ser__L_c : 4.999999992621096e-07;cdpdhdec9eg_c : 4.999999992621096e-07;cmp_c : 4.999999992621096e-07;h_c : 1.0;ps161_c : 4.999999992621096e-07,cdpdhdec9eg_c + ser__L_c --> cmp_c + h_c + ps161_c,b2585
AGPAT161,0.055009533066936456,1.0,-9999.0,2.621853668257356e-06,;ACP_c : 4.999999992621096e-07;pa161_c : 0.005371633385903886;1hdec9eg3p_c : 4.999999992621096e-07;hdeACP_c : 4.999999992621096e-07,1hdec9eg3p_c + hdeACP_c --> ACP_c + pa161_c,b3018
PSD161,0.055009533066936456,1.0,47.938062698429356,6.950543473550362e-05,;pe161_c : 4.999999992621096e-07;co2_c : 1.6751453800345658e-07;h_c : 1.0;ps161_c : 4.999999992621096e-07,h_c + ps161_c --> co2_c + pe161_c,b4160
PE161abcpp,0.055009533066936456,1.0,-9999.0,-9999.0,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;pe161_p : 1.0;adp_c : 2.600959520528581e-06;pe161_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0,atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c,b0914
DASYN161,0.055009533066936456,1.0,-9999.0,6.161890495509465e-06,;ppi_c : 6.207153639009681e-07;pa161_c : 0.005371633385903886;cdpdhdec9eg_c : 4.999999992621096e-07;h_c : 1.0;ctp_c : 1.180381161719657e-05,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,b0175
DASYN160,0.046671874160779225,1.0,-9999.0,6.178483987994698e-06,;ppi_c : 6.207153639009681e-07;h_c : 1.0;pa160_c : 0.02000000000856292;ctp_c : 1.180381161719657e-05;cdpdhdecg_c : 4.999999992621096e-07,ctp_c + h_c + pa160_c --> cdpdhdecg_c + ppi_c,b0175
PE160abcpp,0.046671874160779225,1.0,-9999.0,-9999.0,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06;pe160_c : 4.999999992621096e-07;h_c : 1.0;pe160_p : 1.0;h2o_c : 1.0,atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c,b0914
APG3PAT160,0.046671874160779225,1.0,-9999.0,5.62704792275881e-05,;hdcap_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;1hdecg3p_c : 4.999999992621096e-07;h_c : 1.0;glyc3p_c : 0.006475169424372504,glyc3p_c + hdcap_c --> 1hdecg3p_c + h_c + pi_c,b3059
AGPAT160,0.046671874160779225,1.0,-9999.0,2.6170185772871328e-06,;ACP_c : 4.999999992621096e-07;palmACP_c : 4.999999992621096e-07;1hdecg3p_c : 4.999999992621096e-07;pa160_c : 0.02000000000856292,1hdecg3p_c + palmACP_c --> ACP_c + pa160_c,b3018
PSSA160,0.046671874160779225,1.0,-9999.0,4.5636277140310234e-05,;ser__L_c : 4.999999992621096e-07;ps160_c : 4.999999992621096e-07;cmp_c : 4.999999992621096e-07;h_c : 1.0;cdpdhdecg_c : 4.999999992621096e-07,cdpdhdecg_c + ser__L_c --> cmp_c + h_c + ps160_c,b2585
PSD160,0.046671874160779225,1.0,47.938062698429356,6.953257852596671e-05,;pe160_c : 4.999999992621096e-07;h_c : 1.0;co2_c : 1.6751453800345658e-07;ps160_c : 4.999999992621096e-07,h_c + ps160_c --> co2_c + pe160_c,b4160
ACPPAT160,0.046671874160779225,1.0,-9999.0,0.00010863571909008214,;ACP_c : 4.999999992621096e-07;hdcap_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;palmACP_c : 4.999999992621096e-07;h_c : 1.0,h_c + palmACP_c + pi_c --> ACP_c + hdcap_c,b1094 and b1090
TRPS3,0.041573468877262765,1.0,-0.48186743213773653,8.341143775918015e-05,;indole_c : 0.011597342296586715;g3p_c : 0.0012150780459455337;3ig3p_c : 0.02000000000856292,3ig3p_c --> g3p_c + indole_c,b1260 and b1261
ANPRT,0.041573468877262765,1.0,61.80248816743697,0.0001313488344038895,;ppi_c : 6.207153639009681e-07;prpp_c : 5.241940033324529e-06;pran_c : 4.999999992621096e-07;anth_c : 4.999999992621096e-07,anth_c + prpp_c --> ppi_c + pran_c,b1263
ANS,0.041573468877262765,1.0,124.86499411728992,0.0002712688632830251,;gln__L_c : 4.999999992621096e-07;chor_c : 0.02000000000856292;glu__L_c : 0.0013516071481578973;h_c : 1.0;anth_c : 4.999999992621096e-07;pyr_c : 5.00347068616984e-07,chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c,b1263 and b1264
TRPAS2_reverse,0.041573468877262765,1.0,-0.481867432137836,0.00012188763666702065,;indole_c : 0.011597342296586715;nh4_c : 0.02000000000856292;trp__L_c : 4.999999992621096e-07;pyr_c : 5.00347068616984e-07;h2o_c : 1.0,indole_c + nh4_c + pyr_c --> h2o_c + trp__L_c,b3708
IGPS,0.041573468877262765,1.0,101.80934171686434,0.00011430925523569767,;2cpr5p_c : 4.7388121981442716e-06;h_c : 1.0;h2o_c : 1.0;co2_c : 1.6751453800345658e-07;3ig3p_c : 0.02000000000856292,2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c,b1262
PRAIi,0.041573468877262765,1.0,0.0,0.00011430925523569767,;2cpr5p_c : 4.7388121981442716e-06;pran_c : 4.999999992621096e-07,pran_c --> 2cpr5p_c,b1262
ALAR,0.030485113905115213,1.0,-0.0,1.03905037528027e-05,;ala__D_c : 4.999999992621096e-07;ala__L_c : 4.999999992621096e-07,ala__L_c --> ala__D_c,b1190 or b4053
KDOPP,0.028459209066340918,1.0,49.117828311459945,1.5808379154812837e-05,;pi_c : 0.020000000008563314;kdo8p_c : 0.02000000000856292;kdo_c : 4.999999992621096e-07;h2o_c : 1.0,h2o_c + kdo8p_c --> kdo_c + pi_c,b3198
UHGADA,0.028459209066340918,1.0,66.67468186088738,1.2782513982395498e-05,;u3hga_c : 4.999999992621096e-07;u3aga_c : 0.02000000000856292;ac_c : 4.172661294810087e-06;h2o_c : 1.0,h2o_c + u3aga_c --> ac_c + u3hga_c,b0096
KDOPS,0.028459209066340918,1.0,21.524967222522562,0.0003385317328712566,;pi_c : 0.020000000008563314;ara5p_c : 1.6517548218015324e-06;h2o_c : 1.0;pep_c : 1.9142030294573105e-05;kdo8p_c : 0.02000000000856292,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c,b1215
UAGAAT,0.028459209066340918,1.0,-9999.0,5.955174745354101e-05,;ACP_c : 4.999999992621096e-07;uacgam_c : 1.771855020693863e-05;u3aga_c : 0.02000000000856292;3hmrsACP_c : 4.999999992621096e-07,3hmrsACP_c + uacgam_c --> ACP_c + u3aga_c,b1094 and b0181
U23GAAT,0.028459209066340918,1.0,-9999.0,7.913790169187033e-06,;ACP_c : 4.999999992621096e-07;u3hga_c : 4.999999992621096e-07;h_c : 1.0;3hmrsACP_c : 4.999999992621096e-07;u23ga_c : 0.02000000000856292,3hmrsACP_c + u3hga_c --> ACP_c + h_c + u23ga_c,b0179
A5PISO,0.028459209066340918,1.0,13.97556653099155,1.7435125987296298e-05,;ru5p__D_c : 0.000136003714097665;ara5p_c : 1.6517548218015324e-06,ru5p__D_c --> ara5p_c,b3197 or b2708
KDOCT2,0.028459209066340918,1.0,45.59594198455471,5.197645386289408e-05,;ppi_c : 6.207153639009681e-07;ckdo_c : 4.999999992621096e-07;kdo_c : 4.999999992621096e-07;ctp_c : 1.180381161719657e-05,ctp_c + kdo_c --> ckdo_c + ppi_c,b0918
UGMDDS,0.02032340927007681,1.0,-0.48186743213814864,1.6741126112319644e-05,;alaala_c : 4.204568630853401e-06;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;ugmda_c : 0.004755195157943122;adp_c : 2.600959520528581e-06;h_c : 1.0;ugmd_c : 3.096510323729879e-05,alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c,b0086
UAGPT3,0.02032340927007681,1.0,33.8509161210472,1.2557575565523942e-05,;uacgam_c : 1.771855020693863e-05;uaagmda_c : 4.999999992621096e-07;h_c : 1.0;udp_c : 1.1721111827818394e-06;uagmda_c : 8.181890453987655e-05,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c,b0090
UDCPDP,0.02032340927007681,1.0,9.56038634832995,3.015396599061793e-05,;pi_c : 0.020000000008563314;udcpp_c : 0.02000000000856292;udcpdp_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c,b1278 or b0841 or b3057
PAPPT3,0.02032340927007681,1.0,35.14586900497994,3.215840793634956e-06,;uagmda_c : 8.181890453987655e-05;ump_c : 4.999999992621096e-07;ugmda_c : 0.004755195157943122;udcpp_c : 0.02000000000856292,udcpp_c + ugmda_c --> uagmda_c + ump_c,b0087
UAPGR,0.02032340927007681,1.0,37.50964597326664,4.969388657849607e-06,;uaccg_c : 4.999999992621096e-07;h_c : 1.0;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916;uamr_c : 0.02000000000856292,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c,b3972
UAGCVT,0.02032340927007681,1.0,3.3730720249637294,7.667057470131667e-05,;uacgam_c : 1.771855020693863e-05;uaccg_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;pep_c : 1.9142030294573105e-05,pep_c + uacgam_c --> pi_c + uaccg_c,b3189
UAMAGS,0.02032340927007681,1.0,11.063826738618456,9.144288291059415e-06,;uamag_c : 0.0002273923853685499;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06;h_c : 1.0;uama_c : 0.0008348493235521149;glu__D_c : 4.999999992621096e-07,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c,b0088
GLUR_reverse,0.02032340927007681,1.0,19.779765613030538,8.334210771297403e-06,;glu__L_c : 0.0013516071481578973;glu__D_c : 4.999999992621096e-07,glu__L_c --> glu__D_c,b3967
ALAALAr,0.02032340927007681,1.0,-0.4818674321376406,3.763015230009411e-05,;alaala_c : 4.204568630853401e-06;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06;h_c : 1.0;ala__D_c : 4.999999992621096e-07,2.0 ala__D_c + atp_c --> adp_c + alaala_c + h_c + pi_c,b0381 or b0092
UAMAS,0.02032340927007681,1.0,15.301159378671008,2.1624268752381564e-05,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;ala__L_c : 4.999999992621096e-07;h_c : 1.0;adp_c : 2.600959520528581e-06;uama_c : 0.0008348493235521149;uamr_c : 0.02000000000856292,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,b0091
UAAGDS,0.02032340927007681,1.0,12.604540216213042,3.764318801223504e-05,;uamag_c : 0.0002273923853685499;26dap__M_c : 3.157416145736701e-06;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06;h_c : 1.0;ugmd_c : 3.096510323729879e-05,26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c,b0085
RNTR3c2,0.019759520233925163,1.0,20.505442335051306,5.68233898812983e-05,;flxso_c : 0.02000000000856292;ctp_c : 1.180381161719657e-05;dctp_c : 1.5560974292667055e-05;h_c : 1.0;flxr_c : 5.725470068700466e-06;h2o_c : 1.0,ctp_c + 2.0 flxr_c + 2.0 h_c --> dctp_c + 2.0 flxso_c + h2o_c,( b2895 and b4238 ) or ( b4238 and b3924 and b0684 and b4237 ) or ( b4238 and b3924 and b2895 and b4237 ) or ( b0684 and b4238 )
RNTR2c2,0.019759520233925163,1.0,-0.48186743213782535,6.543998045815769e-05,;flxso_c : 0.02000000000856292;dgtp_c : 4.999999992621096e-07;flxr_c : 5.725470068700466e-06;h_c : 1.0;gtp_c : 4.999999992621096e-07;h2o_c : 1.0,2.0 flxr_c + gtp_c + 2.0 h_c --> dgtp_c + 2.0 flxso_c + h2o_c,( b4238 and b3924 and b0684 and b4237 ) or ( b4238 and b3924 and b2895 and b4237 ) or ( b2895 and b4238 ) or ( b0684 and b4238 )
DHFR,0.01962641024075229,1.0,30.783026810808703,2.0095883725079504e-05,;h_c : 1.0;nadph_c : 0.02000000000856292;dhf_c : 0.00046956687545052456;nadp_c : 0.0020000000008562916;thf_c : 0.00033842288196768395,dhf_c + h_c + nadph_c --> nadp_c + thf_c,b1606 or b0048
NDPK4,0.019137121310318903,1.0,0.48186743213774363,2.322874959325233e-05,;dttp_c : 2.4417639975882244e-06;atp_c : 2.6009595205285837e-05;dtdp_c : 8.066390925338611e-07;adp_c : 2.600959520528581e-06,atp_c + dtdp_c --> adp_c + dttp_c,b0474 or b2518
RNTR1c2,0.019137121310318903,1.0,26.942963279966264,3.876518783078773e-05,;flxso_c : 0.02000000000856292;atp_c : 2.6009595205285837e-05;flxr_c : 5.725470068700466e-06;h_c : 1.0;datp_c : 2.4780641374132766e-05;h2o_c : 1.0,atp_c + 2.0 flxr_c + 2.0 h_c --> datp_c + 2.0 flxso_c + h2o_c,( b0684 and b4238 ) or ( b4238 and b3924 and b0684 and b4237 ) or ( b4238 and b3924 and b2895 and b4237 ) or ( b2895 and b4238 )
TMDS,0.019137121310208727,1.0,62.52358745909066,2.189540976554408e-05,;mlthf_c : 9.225649430563957e-05;dhf_c : 0.00046956687545052456;dtmp_c : 4.999999992621096e-07;dump_c : 0.002759172891260035,dump_c + mlthf_c --> dhf_c + dtmp_c,b2827
GRXR,0.019137121310208727,1.0,23.3927601022426,1.4632764412333782e-05,;gthrd_c : 0.02000000000856292;grxrd_c : 0.0002018375847157718;gthox_c : 4.999999992621096e-07;grxox_c : 0.02000000000856292,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,b1654 or b1064 or b3610 or b0849
